id	url
191	https://www.tripadvisor.com/Hotel_Review-g49549-d27788925-Reviews-Duncraig_Manor_Nc-Southern_Pines_North_Carolina.html
192	https://www.tripadvisor.com/Hotel_Review-g56485-d216873-Reviews-Motel_6_Portland_TX-Portland_Texas.html
193	https://www.tripadvisor.com/Hotel_Review-g40729-d1634214-Reviews-Yogi_Bear_s_Jellystone_Park_at_Yonder_Hill-Madison_Maine.html
194	https://www.tripadvisor.com/Hotel_Review-g34678-d120509-Reviews-Hyde_Park_Inn-Tampa_Florida.html
195	https://www.tripadvisor.com/Hotel_Review-g35692-d1648968-Reviews-Plaza_Inn-Blue_Island_Illinois.html
196	https://www.tripadvisor.com/Hotel_Review-g32655-d24852790-Reviews-Economy_Inn_Motel_Sylmar-Los_Angeles_California.html
197	https://www.tripadvisor.com/Hotel_Review-g54621-d23029794-Reviews-Missouri_River_Lodge-Geddes_South_Dakota.html
198	https://www.tripadvisor.com/Hotel_Review-g39604-d7134507-Reviews-Hilton_Garden_Inn_Louisville_Downtown-Louisville_Kentucky.html
199	https://www.tripadvisor.com/Hotel_Review-g31350-d1646985-Reviews-The_Canyon_Suites_at_The_Phoenician_a_Luxury_Collection_Resort_Scottsdale-Scottsdale_Ar.html
200	https://www.tripadvisor.com/Hotel_Review-g32431-d77110-Reviews-Rodeway_Inn_Regalodge-Glendale_California.html
201	https://www.tripadvisor.com/Hotel_Review-g49442-d23144276-Reviews-Skyterra_Wellness_Retreat-Pisgah_Forest_North_Carolina.html
202	https://www.tripadvisor.com/Hotel_Review-g54359-d28035196-Reviews-The_Patricia_Grand-Myrtle_Beach_South_Carolina.html
